operating_day,hour_beginning,node,bid_mw,bid_type
2022-06-14,19,MICHIGAN.HUB,0.1565598034032017,DEC
2022-06-14,19,MINN.HUB,0.27405190987523165,INC
2022-06-14,20,ARKANSAS.HUB,0.11466788229177341,DEC
2022-06-14,20,ILLINOIS.HUB,0.11368477467199906,INC
2022-06-14,20,INDIANA.HUB,0.30501802134778605,INC
2022-06-14,20,LOUISIANA.HUB,0.1478930147518651,DEC
2022-06-14,20,MICHIGAN.HUB,0.29371337986329915,INC
2022-06-14,21,ARKANSAS.HUB,0.14646127337796927,DEC
2022-06-14,21,ILLINOIS.HUB,0.10752628780934445,DEC
2022-06-14,21,INDIANA.HUB,0.3511159641659266,INC
2022-06-14,21,MINN.HUB,0.3092780301383623,DEC
2022-06-14,21,MS.HUB,0.1288723005502068,DEC
2022-06-14,22,ARKANSAS.HUB,0.7550131189263014,INC
2022-06-14,22,ILLINOIS.HUB,0.5086989509266715,INC
2022-06-14,22,INDIANA.HUB,0.18922198079758207,INC
2022-06-14,22,LOUISIANA.HUB,3.5535183952038265,INC
2022-06-14,22,MICHIGAN.HUB,0.12955331191476022,INC
2022-06-14,22,MINN.HUB,0.21400554737854927,DEC
2022-06-14,22,MS.HUB,1.332802822271379,INC
2022-06-14,23,ARKANSAS.HUB,0.48762708781827374,INC
2022-06-14,23,ILLINOIS.HUB,0.9230616616001722,INC
2022-06-14,23,INDIANA.HUB,0.36685442440632,DEC
2022-06-14,23,LOUISIANA.HUB,3.443538819125455,INC
2022-06-14,23,MICHIGAN.HUB,0.2761366776351937,DEC
2022-06-14,23,MINN.HUB,0.31174497801246104,DEC
2022-06-14,23,MS.HUB,3.2616757223450845,INC
2022-06-14,23,TEXAS.HUB,1.1123442986226901,INC
2022-06-15,0,ARKANSAS.HUB,0.31948593594444585,INC
2022-06-15,0,ILLINOIS.HUB,0.3201909627071287,INC
2022-06-15,0,LOUISIANA.HUB,0.9784671465406231,INC
2022-06-15,0,MICHIGAN.HUB,0.21921798711057366,INC
2022-06-15,0,MINN.HUB,0.2839989555888969,INC
2022-06-15,0,MS.HUB,0.7571303184071005,INC
2022-06-15,0,TEXAS.HUB,0.4958837704705085,INC
2022-06-15,1,ARKANSAS.HUB,0.773837379951643,INC
2022-06-15,1,ILLINOIS.HUB,0.8087258747799034,INC
2022-06-15,1,LOUISIANA.HUB,1.8863179065571367,INC
2022-06-15,1,MICHIGAN.HUB,1.3001021032807898,INC
2022-06-15,1,MINN.HUB,0.3338512081477584,INC
2022-06-15,1,MS.HUB,2.8086124487933706,INC
2022-06-15,1,TEXAS.HUB,0.4411442558931851,INC
2022-06-15,2,ARKANSAS.HUB,1.135078168382811,INC
2022-06-15,2,ILLINOIS.HUB,0.9247737917968234,INC
2022-06-15,2,LOUISIANA.HUB,1.2628890431214557,INC
2022-06-15,2,MICHIGAN.HUB,0.5852214092615072,DEC
2022-06-15,2,MINN.HUB,1.2070703922938535,INC
2022-06-15,2,MS.HUB,3.6504146420759658,INC
2022-06-15,2,TEXAS.HUB,0.45354045990210046,INC
2022-06-15,3,ARKANSAS.HUB,0.4210862296311514,DEC
2022-06-15,3,ILLINOIS.HUB,1.2606304011400764,INC
2022-06-15,3,LOUISIANA.HUB,0.6363535134032429,INC
2022-06-15,3,MICHIGAN.HUB,3.2961677428930387,INC
2022-06-15,3,MINN.HUB,2.3607361579772066,INC
2022-06-15,3,MS.HUB,1.1603260948687923,INC
2022-06-15,3,TEXAS.HUB,0.4675020282211281,INC
2022-06-15,4,ARKANSAS.HUB,0.35012627555155323,INC
2022-06-15,4,INDIANA.HUB,0.8886742439455179,DEC
2022-06-15,4,LOUISIANA.HUB,0.7328399763734221,INC
2022-06-15,4,MINN.HUB,1.5352132476014437,INC
2022-06-15,4,MS.HUB,0.8027957526774973,INC
2022-06-15,4,TEXAS.HUB,0.1159219870501605,INC
2022-06-15,5,ARKANSAS.HUB,0.22925441292621085,INC
2022-06-15,5,ILLINOIS.HUB,0.5670269178170129,INC
2022-06-15,5,INDIANA.HUB,0.2889176006419383,INC
2022-06-15,5,LOUISIANA.HUB,0.30551932365064366,INC
2022-06-15,5,MICHIGAN.HUB,0.916732899214994,INC
2022-06-15,5,MINN.HUB,0.8268556997291382,INC
2022-06-15,5,MS.HUB,0.5058956372216685,INC
2022-06-15,6,ARKANSAS.HUB,0.6435585634020704,INC
2022-06-15,6,ILLINOIS.HUB,0.31844817683321136,INC
2022-06-15,6,LOUISIANA.HUB,0.7170426680285396,INC
2022-06-15,6,MINN.HUB,0.49296877944973516,INC
2022-06-15,6,MS.HUB,0.10076984380812655,INC
2022-06-15,7,ILLINOIS.HUB,0.10751809454433575,INC
2022-06-15,7,MINN.HUB,0.21379161009192818,INC
2022-06-15,8,ARKANSAS.HUB,0.3452501640006127,INC
2022-06-15,8,ILLINOIS.HUB,1.0507205797045092,INC
2022-06-15,8,INDIANA.HUB,0.869224272376712,INC
2022-06-15,8,LOUISIANA.HUB,1.9906598116798548,INC
2022-06-15,8,MICHIGAN.HUB,0.6240706525281464,INC
2022-06-15,8,MINN.HUB,0.170709776331237,INC
2022-06-15,8,MS.HUB,1.8024260260278084,INC
2022-06-15,8,TEXAS.HUB,0.42987156524217135,INC
2022-06-15,9,ARKANSAS.HUB,0.6318980433431414,INC
2022-06-15,9,ILLINOIS.HUB,1.1369763316644603,INC
2022-06-15,9,INDIANA.HUB,1.7185048105806269,INC
2022-06-15,9,LOUISIANA.HUB,1.7744427837998706,INC
2022-06-15,9,MICHIGAN.HUB,2.1187096143361805,INC
2022-06-15,9,MINN.HUB,0.5946464294555651,INC
2022-06-15,9,MS.HUB,1.7340043690168938,INC
2022-06-15,9,TEXAS.HUB,0.14334214604378245,INC
2022-06-15,10,INDIANA.HUB,0.4131526924444647,INC
2022-06-15,10,MICHIGAN.HUB,0.18810046579280276,INC
2022-06-15,10,MINN.HUB,0.18282213456662968,DEC
2022-06-15,10,MS.HUB,0.49024629268222125,INC
2022-06-15,10,TEXAS.HUB,0.21774777206896703,INC
2022-06-15,11,ARKANSAS.HUB,0.11943431438025963,INC
2022-06-15,11,ILLINOIS.HUB,0.1436656144662806,INC
2022-06-15,11,LOUISIANA.HUB,0.5039517400577332,INC
2022-06-15,11,MICHIGAN.HUB,0.8886038108465882,INC
2022-06-15,11,MINN.HUB,0.21086535173313983,INC
2022-06-15,11,MS.HUB,1.6192617103888443,INC
2022-06-15,11,TEXAS.HUB,0.11678491347549355,INC
2022-06-15,12,ARKANSAS.HUB,0.28568928296074836,INC
2022-06-15,12,ILLINOIS.HUB,0.41903323930065833,DEC
2022-06-15,12,INDIANA.HUB,0.6258941073099145,INC
2022-06-15,12,MICHIGAN.HUB,0.6605496960825,INC
2022-06-15,13,ARKANSAS.HUB,1.0049281291185135,INC
2022-06-15,13,ILLINOIS.HUB,0.44891491882046153,INC
2022-06-15,13,MICHIGAN.HUB,0.3649205047180995,INC
2022-06-15,13,MINN.HUB,0.5203166079095923,INC
2022-06-15,13,MS.HUB,0.7753229036168056,INC
2022-06-15,13,TEXAS.HUB,0.48272433032337575,INC
2022-06-15,14,ARKANSAS.HUB,0.3210671194779302,INC
2022-06-15,14,INDIANA.HUB,0.2553995352794277,INC
2022-06-15,14,LOUISIANA.HUB,1.373410406975245,INC
2022-06-15,14,MICHIGAN.HUB,1.211794208458386,INC
2022-06-15,14,MINN.HUB,0.9673879546224432,INC
2022-06-15,14,MS.HUB,0.15368399101571842,INC
2022-06-15,14,TEXAS.HUB,0.13304620033849016,INC
2022-06-15,15,ARKANSAS.HUB,1.4972323485596617,INC
2022-06-15,15,ILLINOIS.HUB,1.847589716918409,INC
2022-06-15,15,INDIANA.HUB,0.9116242808885777,INC
2022-06-15,15,LOUISIANA.HUB,1.783572629867916,INC
2022-06-15,15,MICHIGAN.HUB,1.5230862532763367,INC
2022-06-15,15,MINN.HUB,1.8186978713397979,INC
2022-06-15,15,MS.HUB,1.8687241780914248,INC
2022-06-15,15,TEXAS.HUB,0.12515615388071674,INC
2022-06-15,16,ARKANSAS.HUB,1.1663156091026017,INC
2022-06-15,16,ILLINOIS.HUB,1.1375605410264373,INC
2022-06-15,16,LOUISIANA.HUB,2.009148110806208,INC
2022-06-15,16,MICHIGAN.HUB,0.5408705631783295,INC
2022-06-15,16,MINN.HUB,2.489595337450267,INC
2022-06-15,16,MS.HUB,1.5170743091411318,INC
2022-06-15,16,TEXAS.HUB,0.7580750857135151,INC
2022-06-15,17,ARKANSAS.HUB,0.36985120608037264,INC
2022-06-15,17,ILLINOIS.HUB,0.14693309112310263,DEC
2022-06-15,17,LOUISIANA.HUB,0.7214987250562832,INC
2022-06-15,17,MINN.HUB,0.45431232598550114,INC
2022-06-15,17,MS.HUB,0.3154020394567342,INC
2022-06-15,17,TEXAS.HUB,0.13651986433733987,INC
2022-06-15,18,ILLINOIS.HUB,0.17562824572286656,INC
2022-06-15,18,LOUISIANA.HUB,0.5900767135746114,INC
2022-06-15,18,MICHIGAN.HUB,0.23958103453472956,INC
2022-06-15,18,MINN.HUB,0.3506121178953825,INC
2022-06-15,18,MS.HUB,0.6003726266781934,INC
2022-06-15,19,ILLINOIS.HUB,0.19293601876835487,DEC
2022-06-15,19,INDIANA.HUB,0.23397241981022998,DEC
2022-06-15,19,MICHIGAN.HUB,0.3004622404915548,DEC
2022-06-15,20,ILLINOIS.HUB,0.17474999763550098,DEC
2022-06-15,20,MICHIGAN.HUB,0.12989889120905249,DEC
2022-06-15,20,MINN.HUB,0.11897861635594177,DEC
2022-06-15,21,ARKANSAS.HUB,0.1186460511402766,DEC
2022-06-15,21,ILLINOIS.HUB,0.3750078592453823,INC
2022-06-15,21,INDIANA.HUB,0.3695734679374028,INC
2022-06-15,21,MICHIGAN.HUB,0.5707896983100937,INC
2022-06-15,21,MINN.HUB,0.1991690245387555,DEC
2022-06-15,22,ARKANSAS.HUB,1.037891860670517,INC
2022-06-15,22,ILLINOIS.HUB,1.0100863161144207,INC
2022-06-15,22,LOUISIANA.HUB,2.9197525638875823,INC
2022-06-15,22,MICHIGAN.HUB,0.6994174873002075,INC
2022-06-15,22,MINN.HUB,0.14810670913131568,INC
2022-06-15,22,MS.HUB,2.2396415684280124,INC
2022-06-15,23,ARKANSAS.HUB,1.3348125113358795,INC
2022-06-15,23,ILLINOIS.HUB,0.4433127762796859,INC
2022-06-15,23,INDIANA.HUB,0.33271981059612166,INC
2022-06-15,23,LOUISIANA.HUB,2.3157121824488542,INC
2022-06-15,23,MS.HUB,3.701791524415767,INC
2022-06-15,23,TEXAS.HUB,2.0691081123901514,INC
2022-06-16,0,ARKANSAS.HUB,1.2723826901395678,INC
2022-06-16,0,INDIANA.HUB,1.1167106823640083,DEC
2022-06-16,0,LOUISIANA.HUB,0.9785740058360124,INC
2022-06-16,0,MICHIGAN.HUB,0.17281635569988818,DEC
2022-06-16,0,MS.HUB,1.0413705633511439,INC
2022-06-16,1,ARKANSAS.HUB,2.023138349886622,INC
2022-06-16,1,ILLINOIS.HUB,1.3549223214407649,INC
2022-06-16,1,INDIANA.HUB,1.0055891073865384,DEC
2022-06-16,1,LOUISIANA.HUB,1.4459473399944676,INC
2022-06-16,1,MINN.HUB,0.33035781219252225,INC
2022-06-16,1,MS.HUB,0.8483741866722483,INC
2022-06-16,1,TEXAS.HUB,0.3868214226222107,INC
2022-06-16,2,ARKANSAS.HUB,2.280294025273509,INC
2022-06-16,2,ILLINOIS.HUB,0.5386508248993723,INC
2022-06-16,2,INDIANA.HUB,0.5865653185602677,DEC
2022-06-16,2,LOUISIANA.HUB,3.1011978273634,INC
2022-06-16,2,MINN.HUB,0.3359713406538254,INC
2022-06-16,2,MS.HUB,1.9103304466441022,INC
2022-06-16,2,TEXAS.HUB,0.17664614016891367,INC
2022-06-16,3,ARKANSAS.HUB,1.8094845248042168,INC
2022-06-16,3,ILLINOIS.HUB,0.5749173827019471,INC
2022-06-16,3,INDIANA.HUB,0.8178717336135617,INC
2022-06-16,3,LOUISIANA.HUB,1.6341671984839017,INC
2022-06-16,3,MICHIGAN.HUB,0.48776930979434513,INC
2022-06-16,3,MINN.HUB,0.5524075747493205,INC
2022-06-16,3,MS.HUB,1.3422633991377033,INC
2022-06-16,3,TEXAS.HUB,0.36903215536427353,INC
2022-06-16,4,ILLINOIS.HUB,0.4421592029580584,INC
2022-06-16,4,INDIANA.HUB,1.2037463093051968,INC
2022-06-16,4,LOUISIANA.HUB,0.21889884266963316,INC
2022-06-16,4,MICHIGAN.HUB,0.6528500452881275,DEC
2022-06-16,4,MS.HUB,4.638230494454616,INC
2022-06-16,5,ARKANSAS.HUB,0.10240993218307326,DEC
2022-06-16,5,ILLINOIS.HUB,0.6665164684724529,INC
2022-06-16,5,INDIANA.HUB,0.45385991328453734,DEC
2022-06-16,5,MICHIGAN.HUB,1.0452387531961629,INC
2022-06-16,5,MINN.HUB,0.45113103124208803,INC
2022-06-16,5,MS.HUB,1.4369749281431063,INC
2022-06-16,6,ARKANSAS.HUB,0.28660099472678563,DEC
2022-06-16,6,ILLINOIS.HUB,0.75685886471455,INC
2022-06-16,6,LOUISIANA.HUB,0.15806246982274144,INC
2022-06-16,6,MS.HUB,0.5629063732636713,INC
2022-06-16,6,TEXAS.HUB,0.3119732343439013,INC
2022-06-16,7,ILLINOIS.HUB,0.32010096047489567,INC
2022-06-16,7,INDIANA.HUB,0.1275369843064824,DEC
2022-06-16,7,MS.HUB,0.11321112183172423,INC
2022-06-16,8,ARKANSAS.HUB,0.10334676511700808,DEC
2022-06-16,8,ILLINOIS.HUB,1.0076838319971522,INC
2022-06-16,8,INDIANA.HUB,1.1154303192130726,INC
2022-06-16,8,LOUISIANA.HUB,1.9868640110966893,INC
2022-06-16,8,MICHIGAN.HUB,0.6381345772884407,INC
2022-06-16,8,MS.HUB,1.7862719769003874,INC
2022-06-16,8,TEXAS.HUB,0.5313195412844602,INC
2022-06-16,9,ARKANSAS.HUB,0.6129493801538668,INC
2022-06-16,9,ILLINOIS.HUB,0.9522253283969326,INC
2022-06-16,9,INDIANA.HUB,1.5433642212840422,INC
2022-06-16,9,LOUISIANA.HUB,1.59127336355714,INC
2022-06-16,9,MICHIGAN.HUB,1.8757687554109383,INC
2022-06-16,9,MINN.HUB,0.556983367105271,INC
2022-06-16,9,MS.HUB,1.7928664357477404,INC
2022-06-16,9,TEXAS.HUB,0.29836083287506276,INC
2022-06-16,10,ARKANSAS.HUB,0.18485209833234417,INC
2022-06-16,10,ILLINOIS.HUB,0.11177407393002844,DEC
2022-06-16,10,LOUISIANA.HUB,0.2957904464375649,DEC
2022-06-16,10,MICHIGAN.HUB,0.2378707227512901,INC
2022-06-16,10,MINN.HUB,0.27078985297088415,INC
2022-06-16,10,MS.HUB,0.1792031130588719,INC
2022-06-16,10,TEXAS.HUB,0.12493769208008221,INC
2022-06-16,11,ILLINOIS.HUB,0.11287552393954078,INC
2022-06-16,11,INDIANA.HUB,0.3071106415004349,INC
2022-06-16,11,LOUISIANA.HUB,0.2721273825874682,INC
2022-06-16,11,MICHIGAN.HUB,0.8720347092167267,INC
2022-06-16,11,MINN.HUB,0.15134664924158034,INC
2022-06-16,11,MS.HUB,0.3258472021806229,INC
2022-06-16,12,ARKANSAS.HUB,0.1562354284014669,INC
2022-06-16,12,ILLINOIS.HUB,0.20353466856692862,INC
2022-06-16,12,INDIANA.HUB,0.3045061311649035,DEC
2022-06-16,12,LOUISIANA.HUB,0.21127969128672813,DEC
2022-06-16,12,MICHIGAN.HUB,0.3089126644534835,INC
2022-06-16,12,MS.HUB,0.20727892827123728,INC
2022-06-16,13,ARKANSAS.HUB,0.3688066493055532,INC
2022-06-16,13,INDIANA.HUB,1.0803567537208252,INC
2022-06-16,13,LOUISIANA.HUB,0.4984764518429048,INC
2022-06-16,13,MICHIGAN.HUB,0.2819627214220445,INC
2022-06-16,13,MINN.HUB,1.070257417078919,INC
2022-06-16,13,MS.HUB,1.387498142112278,INC
2022-06-16,13,TEXAS.HUB,0.3398366744629407,INC
2022-06-16,14,ILLINOIS.HUB,0.6883336538952877,INC
2022-06-16,14,INDIANA.HUB,0.22738366591990902,INC
2022-06-16,14,LOUISIANA.HUB,0.6796630693207606,INC
2022-06-16,14,MICHIGAN.HUB,1.0764842490089785,INC
2022-06-16,14,MINN.HUB,0.9978390704235813,INC
2022-06-16,14,MS.HUB,1.222019570011211,INC
2022-06-16,14,TEXAS.HUB,0.4042519584683835,INC
2022-06-16,15,ARKANSAS.HUB,0.7349470286888917,INC
2022-06-16,15,ILLINOIS.HUB,1.7238605330037615,INC
2022-06-16,15,LOUISIANA.HUB,1.8531069259714028,INC
2022-06-16,15,MICHIGAN.HUB,1.4447125861682812,INC
2022-06-16,15,MINN.HUB,1.6796657613038797,INC
2022-06-16,15,MS.HUB,1.6509429953791988,INC
2022-06-16,15,TEXAS.HUB,0.39445966726307763,INC
2022-06-16,16,ARKANSAS.HUB,1.1550038459840055,INC
2022-06-16,16,ILLINOIS.HUB,1.2175315017139385,INC
2022-06-16,16,LOUISIANA.HUB,1.9777579400000487,INC
2022-06-16,16,MICHIGAN.HUB,0.18142331268045558,INC
2022-06-16,16,MINN.HUB,2.2606701573944585,INC
2022-06-16,16,MS.HUB,1.4301206663900219,INC
2022-06-16,16,TEXAS.HUB,0.8055728205794689,INC
2022-06-16,17,ARKANSAS.HUB,0.13530214630473808,DEC
2022-06-16,17,ILLINOIS.HUB,0.3375046059357329,DEC
2022-06-16,17,INDIANA.HUB,0.16795346353480944,DEC
2022-06-16,17,LOUISIANA.HUB,0.6644336629318636,INC
2022-06-16,17,MS.HUB,0.7633641035417101,INC
2022-06-16,17,TEXAS.HUB,0.12817990355607173,INC
2022-06-16,18,ARKANSAS.HUB,0.125136581935736,DEC
2022-06-16,18,ILLINOIS.HUB,0.4848389330097518,INC
2022-06-16,18,INDIANA.HUB,0.5382675974939392,INC
2022-06-16,18,LOUISIANA.HUB,0.23107664537139871,INC
2022-06-16,18,MS.HUB,0.2192305564112002,INC
2022-06-16,19,ILLINOIS.HUB,0.19893451603037937,INC
2022-06-16,19,LOUISIANA.HUB,0.11631651482388958,DEC
2022-06-16,19,MICHIGAN.HUB,0.39006500406150746,INC
2022-06-16,20,ARKANSAS.HUB,0.1503964910268717,DEC
2022-06-16,20,LOUISIANA.HUB,0.14199014534540091,DEC
2022-06-16,20,MICHIGAN.HUB,0.3619581863365304,INC
2022-06-16,20,MS.HUB,0.10444496817022761,DEC
2022-06-16,21,ILLINOIS.HUB,0.23435141633761614,INC
2022-06-16,21,INDIANA.HUB,0.21700746201402854,INC
2022-06-16,21,MICHIGAN.HUB,0.162341107575166,INC
2022-06-16,21,MINN.HUB,0.12720501873338624,DEC
2022-06-16,22,ARKANSAS.HUB,0.47798678662966976,INC
2022-06-16,22,ILLINOIS.HUB,1.2714043181411763,INC
2022-06-16,22,INDIANA.HUB,0.5060722459092919,INC
2022-06-16,22,LOUISIANA.HUB,3.0956223322791994,INC
2022-06-16,22,MICHIGAN.HUB,1.979582552766557,INC
2022-06-16,22,MINN.HUB,0.20806231672984926,INC
2022-06-16,22,MS.HUB,1.9682336659237323,INC
2022-06-16,22,TEXAS.HUB,0.3358276904865944,INC
2022-06-16,23,ARKANSAS.HUB,1.836981947368016,INC
2022-06-16,23,ILLINOIS.HUB,0.38415861862469014,INC
2022-06-16,23,LOUISIANA.HUB,2.70051663288384,INC
2022-06-16,23,MINN.HUB,0.35128186778842396,DEC
2022-06-16,23,MS.HUB,4.011103742995551,INC
2022-06-16,23,TEXAS.HUB,1.9030653946078409,INC
2022-06-17,0,ARKANSAS.HUB,1.2224744839068113,INC
2022-06-17,0,ILLINOIS.HUB,0.4113105693635035,INC
2022-06-17,0,INDIANA.HUB,0.5767812368937235,INC
2022-06-17,0,LOUISIANA.HUB,0.42870984746083657,INC
2022-06-17,0,MINN.HUB,0.5584542058194799,INC
2022-06-17,0,MS.HUB,0.9735279138433407,INC
2022-06-17,0,TEXAS.HUB,0.35362368887845846,INC
2022-06-17,1,ARKANSAS.HUB,4.455797239520522,INC
2022-06-17,1,ILLINOIS.HUB,0.3732913275861762,DEC
2022-06-17,1,INDIANA.HUB,0.18796939711814076,INC
2022-06-17,1,LOUISIANA.HUB,2.90106097385166,INC
2022-06-17,1,MICHIGAN.HUB,0.5123908346451438,INC
2022-06-17,1,MINN.HUB,1.08271551031538,INC
2022-06-17,1,TEXAS.HUB,0.3377846053917041,INC
2022-06-17,2,ARKANSAS.HUB,1.7938133225214006,INC
2022-06-17,2,ILLINOIS.HUB,0.3373634049693562,INC
2022-06-17,2,INDIANA.HUB,1.6367871824487201,DEC
2022-06-17,2,LOUISIANA.HUB,1.709894977191126,INC
2022-06-17,2,MINN.HUB,0.7768675083527883,INC
2022-06-17,2,TEXAS.HUB,0.37293133374308207,INC
2022-06-17,3,ARKANSAS.HUB,1.6004597361842967,INC
2022-06-17,3,INDIANA.HUB,0.7800361421125843,DEC
2022-06-17,3,LOUISIANA.HUB,1.3440700454597134,INC
2022-06-17,3,MINN.HUB,1.3276512004423282,INC
2022-06-17,3,MS.HUB,0.6772650427243776,INC
2022-06-17,4,ARKANSAS.HUB,0.1314906351883699,DEC
2022-06-17,4,ILLINOIS.HUB,1.0239332784483801,INC
2022-06-17,4,LOUISIANA.HUB,1.2838880334804523,INC
2022-06-17,4,MICHIGAN.HUB,0.8324863886619087,INC
2022-06-17,4,MINN.HUB,0.5620701698062155,DEC
2022-06-17,4,MS.HUB,5.46682571072588,INC
2022-06-17,4,TEXAS.HUB,0.1304703458961612,DEC
2022-06-17,5,ARKANSAS.HUB,0.5658160444950863,INC
2022-06-17,5,ILLINOIS.HUB,0.5359972398175852,INC
2022-06-17,5,INDIANA.HUB,0.638786218571689,DEC
2022-06-17,5,LOUISIANA.HUB,1.9882229171963328,INC
2022-06-17,5,MICHIGAN.HUB,0.24489318694854606,INC
2022-06-17,5,MS.HUB,1.6372281553716648,INC
2022-06-17,5,TEXAS.HUB,0.20782100639474324,DEC
2022-06-17,6,ILLINOIS.HUB,0.666334257766185,INC
2022-06-17,6,LOUISIANA.HUB,0.1739080765581887,INC
2022-06-17,6,MINN.HUB,0.4405257987168723,DEC
2022-06-17,6,TEXAS.HUB,0.27977482991401237,INC
2022-06-17,7,ARKANSAS.HUB,0.16377515144630933,DEC
2022-06-17,7,ILLINOIS.HUB,0.22622415849113564,INC
2022-06-17,7,INDIANA.HUB,0.1434014220840229,DEC
2022-06-17,7,MICHIGAN.HUB,0.1269168747188313,DEC
2022-06-17,7,TEXAS.HUB,0.10246093918591782,DEC
2022-06-17,8,ARKANSAS.HUB,0.4592907683340652,INC
2022-06-17,8,ILLINOIS.HUB,1.0669657703518085,INC
2022-06-17,8,INDIANA.HUB,0.669836261296121,INC
2022-06-17,8,LOUISIANA.HUB,1.7992595209716722,INC
2022-06-17,8,MICHIGAN.HUB,0.5557478964772328,INC
2022-06-17,8,MINN.HUB,0.2452666009905477,INC
2022-06-17,8,MS.HUB,1.8454645811108057,INC
2022-06-17,8,TEXAS.HUB,0.4339168493048369,INC
2022-06-17,9,ARKANSAS.HUB,0.6194657091346514,INC
2022-06-17,9,ILLINOIS.HUB,0.9740857231758403,INC
2022-06-17,9,INDIANA.HUB,1.3107268155959357,INC
2022-06-17,9,LOUISIANA.HUB,1.4496636341565126,INC
2022-06-17,9,MICHIGAN.HUB,1.6325272945633342,INC
2022-06-17,9,MINN.HUB,0.6065965457621575,INC
2022-06-17,9,MS.HUB,2.5525313399624117,INC
2022-06-17,9,TEXAS.HUB,0.3222557766678769,INC
2022-06-17,10,INDIANA.HUB,0.3434626690204426,INC
2022-06-17,10,LOUISIANA.HUB,0.2644747735352264,DEC
2022-06-17,10,MICHIGAN.HUB,0.3671306951529772,INC
2022-06-17,10,MINN.HUB,0.1476126486124519,INC
2022-06-17,10,MS.HUB,0.6618452791088719,INC
2022-06-17,11,ARKANSAS.HUB,0.11530138645587394,INC
2022-06-17,11,INDIANA.HUB,0.5800672462764156,INC
2022-06-17,11,LOUISIANA.HUB,0.6522144361010366,INC
2022-06-17,11,MICHIGAN.HUB,0.5662594362225346,INC
2022-06-17,11,MINN.HUB,0.720263169457088,INC
2022-06-17,11,TEXAS.HUB,0.27945830053048204,INC
2022-06-17,12,ARKANSAS.HUB,0.1810593256717362,INC
2022-06-17,12,MICHIGAN.HUB,0.7014228599512056,INC
2022-06-17,12,MINN.HUB,0.20526195528107033,INC
2022-06-17,12,MS.HUB,0.23103623616357855,INC
2022-06-17,13,ARKANSAS.HUB,0.8197881341044179,INC
2022-06-17,13,ILLINOIS.HUB,1.1197245217589746,INC
2022-06-17,13,INDIANA.HUB,0.6974043978722334,INC
2022-06-17,13,LOUISIANA.HUB,0.41543951103344445,INC
2022-06-17,13,MICHIGAN.HUB,1.3748182113223466,INC
2022-06-17,13,MS.HUB,1.2664319752514996,INC
2022-06-17,13,TEXAS.HUB,0.2407710148624471,INC
2022-06-17,14,ARKANSAS.HUB,0.14649142994794584,INC
2022-06-17,14,ILLINOIS.HUB,0.5929894234613358,INC
2022-06-17,14,LOUISIANA.HUB,1.2025552563647899,INC
2022-06-17,14,MICHIGAN.HUB,0.22647640603041513,INC
2022-06-17,14,MINN.HUB,0.7049595739314695,INC
2022-06-17,14,MS.HUB,1.026368925882479,INC
2022-06-17,14,TEXAS.HUB,0.23914983021363054,INC
2022-06-17,15,ILLINOIS.HUB,1.7396315929487016,INC
2022-06-17,15,INDIANA.HUB,0.7523884754088769,INC
2022-06-17,15,LOUISIANA.HUB,1.65114630849703,INC
2022-06-17,15,MICHIGAN.HUB,1.4305364303269543,INC
2022-06-17,15,MINN.HUB,1.5609944905736495,INC
2022-06-17,15,MS.HUB,1.6098155545867776,INC
2022-06-17,15,TEXAS.HUB,0.49508760684340836,INC
2022-06-17,16,ARKANSAS.HUB,1.2154806416023287,INC
2022-06-17,16,ILLINOIS.HUB,1.3211643839898164,INC
2022-06-17,16,INDIANA.HUB,0.2400226801899753,INC
2022-06-17,16,LOUISIANA.HUB,1.6362502476042158,INC
2022-06-17,16,MICHIGAN.HUB,0.2573836245786309,INC
2022-06-17,16,MINN.HUB,1.934741931543102,INC
2022-06-17,16,MS.HUB,1.3150050768247266,INC
2022-06-17,16,TEXAS.HUB,0.7371019029858172,INC
2022-06-17,17,ARKANSAS.HUB,0.5707017039165025,INC
2022-06-17,17,LOUISIANA.HUB,0.67417413712245,INC
2022-06-17,17,MICHIGAN.HUB,0.3863632786848164,DEC
2022-06-17,17,MINN.HUB,0.2540430897516236,INC
2022-06-17,17,MS.HUB,0.4923000405065692,INC
2022-06-17,17,TEXAS.HUB,0.1440350429502488,INC
2022-06-17,18,ILLINOIS.HUB,0.23746230574814267,INC
2022-06-17,18,INDIANA.HUB,0.31418545937792836,INC
2022-06-17,18,LOUISIANA.HUB,0.16127016421212587,INC
2022-06-17,18,MICHIGAN.HUB,0.2421182607810488,INC
2022-06-17,18,MINN.HUB,0.12239151821582317,INC
2022-06-17,18,MS.HUB,0.7827288356945079,INC
2022-06-17,19,ILLINOIS.HUB,0.148187085263735,DEC
2022-06-17,20,ILLINOIS.HUB,0.46832625369111675,DEC
2022-06-17,21,ILLINOIS.HUB,0.1372132219730638,DEC
2022-06-17,21,INDIANA.HUB,0.17785441495806006,INC
2022-06-17,21,MINN.HUB,0.24370531571444648,DEC
2022-06-17,21,MS.HUB,0.10183930340303297,DEC
2022-06-17,22,ARKANSAS.HUB,0.9302491918787208,INC
2022-06-17,22,ILLINOIS.HUB,0.11609527405645084,INC
2022-06-17,22,INDIANA.HUB,0.4598754385818235,DEC
2022-06-17,22,LOUISIANA.HUB,3.4324029232999314,INC
2022-06-17,22,MICHIGAN.HUB,0.5210036061459221,INC
